created_at,text,polarity
Fri Feb 24 12:36:58 +0000 2017,"Job vacancy, Energy Adviser, @POST_UK https://t.co/aiwajXS1aK #STEM #Scicomm #energy #policy",negative
Fri Feb 24 12:36:58 +0000 2017,RT @CareerExpertsUK: #Expert Advice: 5 Tips for Creating a Work-Life #Balance https://t.co/Twk96N6Tuc https://t.co/bM9LmLhKxY,negative
Fri Feb 24 12:36:58 +0000 2017,"I asked God for a bike, but I know God doesn't work that way. So I stole a bike and asked for forgiveness.",negative
Fri Feb 24 12:36:58 +0000 2017,Fri 07:31: Mostly Cloudy; Temp 5.2 C; Wind E 16 km/h; Humidity 96%; Press 100.8 kPa / falling; Health Idx 1.4.,negative
Fri Feb 24 12:36:58 +0000 2017,@realDonaldTumpr @rolandscahill @realDonaldTrump 3rd grade Twitter insult exchange Mr President? Go to work for crying out loud,negative
Fri Feb 24 12:36:58 +0000 2017,"Work it, Kween!

TheMagic OfNadine
#KCAPinoyStar #NadineLustre https://t.co/ezdoTQlSKX",negative
Fri Feb 24 12:36:57 +0000 2017,https://t.co/y7PYrn3L6w Nike Air Jordan Retro VII 7 Bordeaux Light Graphite Midnight Fog Size 10.5 2015 https://t.co/4PxWrs1QO2,negative
Fri Feb 24 12:36:58 +0000 2017,Work after school not about to find me,negative
Fri Feb 24 12:36:58 +0000 2017,"RT @spectatorindex: 70% of Mongolia's nomads have renewable solar power.

(Via al-Jazeera) https://t.co/HaWagMbdA3",negative
Fri Feb 24 12:36:58 +0000 2017,RT @ReaIColeWorld: IF YOU REALLY CARE ABOUT SOMEONE YOU WORK SHIT OUT YOU DON'T JUST LEAVE,negative
Fri Feb 24 12:36:58 +0000 2017,RT @RGIII: Work on yourself every day,negative
Fri Feb 24 12:36:58 +0000 2017,"RT @MirandaVeron: Na-highblood ata ako sa oil ng Mang Inasal. Huhu. Sakit ng batok ko.

TheMagic OfNadine
#NadineLustre
#KCAPinoyStar",negative
Fri Feb 24 12:36:58 +0000 2017,Check out our FB page to keep up with our work! - https://t.co/8ZhfmHqC5d #videomarketing #gig #fiverr #video https://t.co/sc3ngGaIzP,negative
Fri Feb 24 12:36:58 +0000 2017,should i save current 50 love gems for maki's birthday or should i blow it now?,negative
Fri Feb 24 12:36:58 +0000 2017,But global warming not real tho,negative
Fri Feb 24 12:36:58 +0000 2017,sleepy-eyed snugglers outside a  gas station https://t.co/FDod65SIdB,negative
Fri Feb 24 12:36:58 +0000 2017,"LG claims its latest phone packs enough battery to last all weekend

https://t.co/Szn973VVen",negative
Fri Feb 24 12:36:59 +0000 2017,@WalshFreedom How are you going to fund the police? or the national grid that puts your internet show on the radio?,negative
Fri Feb 24 12:36:59 +0000 2017,Yaaaassss https://t.co/qe3bI7DJ9V,negative
Fri Feb 24 12:36:59 +0000 2017,"RT @TheSoneSource: SMTOWN SUM: Girls' Generation Chocolate Popcorn
https://t.co/6KKvZYZW7n
https://t.co/snbQC3nHhD https://t.co/Z2YWgCSHMC",negative
Fri Feb 24 12:36:59 +0000 2017,"RT @von_non_: @ClarkHat @nytimes ""How Bakken shale fields employees dress for work (Steal their look!)"" https://t.co/A0ZydfBVLl",negative
Fri Feb 24 12:36:59 +0000 2017,Guy Found A Way To Light The APPLE -- https://t.co/GRhsK8vgdJ,negative
Fri Feb 24 12:36:59 +0000 2017,Fri 07:33: Cloudy; Temp 3.7 C; Wind E 21 km/h gust 34 km/h; Humidity 92%; Press 100.9 kPa; Health Idx 1.3.,negative
Fri Feb 24 12:36:59 +0000 2017,RT @RGIII: Work on yourself every day,negative
Fri Feb 24 12:36:59 +0000 2017,"RT @JoostBrokamp: Whatever you do, work at it with all your heart, as working for the Lord #Colossians3:23",negative
Fri Feb 24 12:36:59 +0000 2017,"Work it, Kween!

TheMagic OfNadine
#KCAPinoyStar #NadineLustre https://t.co/6MC2nVmzRn",negative
Fri Feb 24 12:36:59 +0000 2017,RT @Kopacetic_: issa waste of time https://t.co/Z6kQ4CY60F,negative
Fri Feb 24 12:36:59 +0000 2017,"RT @SoneVIETNAMs: According to fans, musical actress Jung Sun Ah &amp; Red Velvet came to Seohyun's concert today so far",negative
Fri Feb 24 12:37:00 +0000 2017,@joseph_kerber I'm sure the richest company on earth can help them if he wants to.  Work hard?,negative
Fri Feb 24 12:37:00 +0000 2017,Tips To Make Your Ipad Work For You - https://t.co/YeGJjhW4VG https://t.co/sOU2hKZ44x,negative
Fri Feb 24 12:37:00 +0000 2017,"RT @xCaiqueRocha: Mano, ta passando Power Rangers a essa hora na Band?! http://t.co/FgtPO85F0e",negative
Fri Feb 24 12:37:01 +0000 2017,RT @BuyBookstore: Michelin Green Guide Great Britain (Green Guide/Mi https://t.co/JSaltNNOer #ian1 #author,negative
Fri Feb 24 12:37:00 +0000 2017,What you agreed hen you took the job. https://t.co/7dtkR6Om7M,negative
Fri Feb 24 12:37:01 +0000 2017,"@USAgov
taxes are too much work
and still robbery
idk why we let you do this to us
year after year",negative
Fri Feb 24 12:37:01 +0000 2017,"RT @_SayWhatsRealll: are we wasting time, girl please don't waste my time...",negative
Fri Feb 24 12:37:01 +0000 2017,Using tax dollars to buy votes by creating a few jobs in the nuclear industry? Trump to build up nuclear arsenol https://t.co/YptH24uDhA,negative
Fri Feb 24 12:37:01 +0000 2017,"@1011000011HACKS Haha, that's true. It's just a silly generator though, I'm just trying out for fun~ Did you try it with Elly?",negative
Fri Feb 24 12:37:01 +0000 2017,"RT @LjSolsoloy: Even at work,  I am voting.... Lol! 

TheMagic OfNadine 
#KCAPinoyStar #NadineLustre",negative
Fri Feb 24 12:37:01 +0000 2017,#ICYMI: Cisco's Umbrella #cloud-based solution is ready to protect users wherever they work. https://t.co/dsVrWieawd https://t.co/ZY1f9QcP9R,negative
Fri Feb 24 12:37:01 +0000 2017,RT @cnnphilippines: President Rodrigo Duterte on EDSA People Power Revolution https://t.co/sDo55hwVGt https://t.co/7s961T9lvQ,negative
Fri Feb 24 12:37:01 +0000 2017,"Work it, Kween!

TheMagic OfNadine
#KCAPinoyStar #NadineLustre https://t.co/TQ4ZvxWdkF",negative
Fri Feb 24 12:37:01 +0000 2017,Do work #Milessoftball and #Milesbaseball today and this weekend in tournaments.,negative
Fri Feb 24 12:37:01 +0000 2017,Why don't jokes work in octal? Because 7 10 11.,negative
Fri Feb 24 12:37:01 +0000 2017,FUCK YOU DRAYMOND GREEN. YOU DO NOT DISRESPECT PAUL PIERCE,negative
Fri Feb 24 12:37:01 +0000 2017,Game day. Sun is beaming on P-Town!! Windows down heading to Jadwin like ... #Happiness https://t.co/xqShrfYsYh,negative
Fri Feb 24 12:37:01 +0000 2017,Live or work in Chinnor? Have your say on the draft Neighbourhood Plan https://t.co/8fhmSUdCuj https://t.co/j14cFX3S1h,negative
Fri Feb 24 12:37:01 +0000 2017,"RT @allkpop: Park Seo Joon and Kim Ji Won to work together in new KBS2 drama!
https://t.co/u2eNS6ArVq https://t.co/TF5i6xiLPS",negative
Fri Feb 24 12:37:01 +0000 2017,#NowPlaying Finley - Unleash the Power,negative
Fri Feb 24 12:37:01 +0000 2017,"RT @JoserDannyPRZ: #nowplaying As If #Blaque
I may or may not have watched #BringItOn before work #guiltypleasure #ISaidBrrrr",negative
Fri Feb 24 12:37:02 +0000 2017,RT @softpasteIs: a flower cannot blossom without sunshine  https://t.co/IzJlIbzjL2,negative
Fri Feb 24 12:37:01 +0000 2017,how shortforms work https://t.co/RMUR76Tw6i,negative
Fri Feb 24 12:37:02 +0000 2017,7x USB Power Adapter AC Wall Plug Charger For iPhone 5 5s 6 Android Lot https://t.co/AAQI1Jgu0r https://t.co/TL1IzWUkpb,negative
Fri Feb 24 12:37:02 +0000 2017,RT @CapricrnQuotes: #Capricorn: You have to let go and trust for it to work.,negative
Fri Feb 24 12:37:02 +0000 2017,"""..the most memorable concern of mankind ,
is the guts it takes to
face the sunlight again."" - Charles Bukowski",negative
Fri Feb 24 12:37:02 +0000 2017,Top 10 Trends Impacting the Hospitality Industry https://t.co/8eXkDGM4JZ,negative
Fri Feb 24 12:37:02 +0000 2017,"I'm at Red Sun in Pathum Wan, Bangkok https://t.co/QVR2lEreAK",negative
Fri Feb 24 12:37:02 +0000 2017,First Non AC LHB train for Vizag origin train. Thank @serailwaykol @RailMinIndia @HariBabuBJP https://t.co/f6uAdlyYMf,negative
Fri Feb 24 12:37:02 +0000 2017,Realization: School is better than work,negative
Fri Feb 24 12:37:02 +0000 2017,RT @ScottSabolFOX8: HUGE temperature drops across many states next 24-36 hours @fox8news https://t.co/l4Wk3SCjp0,negative
Fri Feb 24 12:37:02 +0000 2017,"RT @Historicalmages: Gas masks for babies tested at an English hospital, 1940. https://t.co/Aj2mKepRuQ",negative
Fri Feb 24 12:37:02 +0000 2017,Do you work out in the morning? #fitness #exercise #bodybuilding #CrossFit #yoga https://t.co/bMtToEfRVY,negative
Fri Feb 24 12:37:02 +0000 2017,"RT @TheSoneSource: SMTOWN SUM: Girls' Generation Chocolate Popcorn
https://t.co/6KKvZYZW7n
https://t.co/snbQC3nHhD https://t.co/Z2YWgCSHMC",negative
Fri Feb 24 12:37:03 +0000 2017,RT @officialjaden: Lets Go Befor The Sun Rises,negative
Fri Feb 24 12:37:03 +0000 2017,The Green Lady of Carroll Gardens Has Been Wearing Only Green for the Last 20 Years  https://t.co/XVsOEXKOUa,negative
Fri Feb 24 12:37:03 +0000 2017,We're always stoked to return to Panama and be a part of the work that is happening there. We've got one trip... https://t.co/FdqPNlfIHn,negative
Fri Feb 24 12:37:02 +0000 2017,Facebook pun sama. Tnggl twitter jah lg https://t.co/BijWumzxBj,negative
Fri Feb 24 12:37:02 +0000 2017,"Ladies, Ditch the Cardio - 5 Ways to Maximize Your Energy Levels for Strength Training
https://t.co/SIWROQO9f9 https://t.co/P0KfxKgfeO",negative
Fri Feb 24 12:37:03 +0000 2017,"RT @King_Phex: WUC: Gaborone Dam is full

Zola Fishermen: https://t.co/5s1qdyU2h9",negative
Fri Feb 24 12:37:03 +0000 2017,RT @saskiacraig: give me Energy not stress!,negative
Fri Feb 24 12:37:03 +0000 2017,@DrPhiltill @MikeAlphaOne @kenlacovara Climate change is cauded by the Earth's orbit around the sun decaying. https://t.co/PhbqAdOZPS,negative
Fri Feb 24 12:37:03 +0000 2017,"RT @PeterTRoberts: @ABCNews24 First he sucked up to big gas producers, now sides with owners of capital over the poorest of workers...",negative
Fri Feb 24 12:37:03 +0000 2017,#realestate How to Stay Current With the Latest Vacation Rental Home Marketing Ideas https://t.co/kPsmWMaM50,negative
Fri Feb 24 12:37:03 +0000 2017,RT @FemaleTexts: ITS ATTRACTIVE AF WHEN SOMEBODY SAYS THEY WANT YOU &amp; PROVES IT &amp; DOES EVERYTHING IN THEIR POWER NOT TO LOSE YOU.,negative
Fri Feb 24 12:37:03 +0000 2017,"Fur industry = Extreme Cruelty
Period.
#FurFreeFriday #FurFreeWorld 
#FurFreeForever
https://t.co/6pxETF2Cn1",negative
Fri Feb 24 12:37:03 +0000 2017,"Work it, Kween!

TheMagic OfNadine
#KCAPinoyStar #NadineLustre https://t.co/kMIM16pxm8",negative
Fri Feb 24 12:37:03 +0000 2017,"RT @spectatorindex: 70% of Mongolia's nomads have renewable solar power.

(Via al-Jazeera) https://t.co/HaWagMbdA3",negative
Fri Feb 24 12:37:03 +0000 2017,"RT @da_lovin24: Give me the Light 

Me: https://t.co/bFLsiOAY0e",negative
Fri Feb 24 12:37:03 +0000 2017,RT @KpopDoo30: SOUTH KOREA'S POWER COUPLE OTW TO THE PHILIPPINES GOD BLESS https://t.co/cPp2wCV9kx,negative
Fri Feb 24 12:37:04 +0000 2017,"RT @spectatorindex: 70% of Mongolia's nomads have renewable solar power.

(Via al-Jazeera) https://t.co/HaWagMbdA3",negative
Fri Feb 24 12:37:04 +0000 2017,@dhruvhere the plastic behind the ear is totally rough &amp; uneven  and become as if someone put it near heat.. it's not sweat proof,negative
Fri Feb 24 12:37:04 +0000 2017,Hasegawa: Big changes to the concept of our power unit https://t.co/uOGEghFegj #F1,negative
Fri Feb 24 12:37:04 +0000 2017,"@realDonaldTrump Please pay attention to China- Pres. Trump, They are beating us: https://t.co/n3qAGlB86P",negative
Fri Feb 24 12:37:04 +0000 2017,"Glaucoma Laser Devices Market- Industry Analysis, Size, Trend, Overview, Demand, Gross Margin ... https://t.co/4LsQaOYrmQ #glaucoma",negative
Fri Feb 24 12:37:04 +0000 2017,"RT @AlyviaHall: ready to not have homework, walk outside to sunshine, lay by the pool and feel my skin fry like an egg on a skillet. wbu",negative
Fri Feb 24 12:37:04 +0000 2017,"I was excited to wake up and realize it was Friday, but then I remembered I work all day tomorrow too lol",negative
Fri Feb 24 12:37:04 +0000 2017,RT @JPapostle: I pray that you will find green pasture as you pursue your dreams in life. Success is yours,negative
Fri Feb 24 12:37:04 +0000 2017,"RT @CrustyMcD: I don't know about ""toast"" but he needs to feel the heat.  https://t.co/mPO3mtG7C9",negative
Fri Feb 24 12:37:04 +0000 2017,The Mowgli's - Sunlight https://t.co/9QguO0wzl8 @tikimanradio,negative
Fri Feb 24 12:37:04 +0000 2017,I just cry knowing I have to be at work in less than 4 hours :'(((,negative
Fri Feb 24 12:37:04 +0000 2017,"Mommy2: saan ang mga twice merchandise? 
CNA staff: dito po maam
M2: eh yung light stick?
CS: wala po online po yun

Sana ganto rin si mama",negative
Fri Feb 24 12:37:04 +0000 2017,RT @filmagraphy: eternal sunshine of the spotless mind (2004) https://t.co/Ac0vGT3ZwC,negative
Fri Feb 24 12:37:04 +0000 2017,"Work it, Kween!

TheMagic OfNadine
#KCAPinoyStar #NadineLustre https://t.co/IU4SnGAckW",negative
Fri Feb 24 12:37:05 +0000 2017,British Policymakers thought diesel was a cleaner fuel. Their plan spectacularly backfired. London is proof. https://t.co/6Q90qJM5JC,negative
Fri Feb 24 12:37:05 +0000 2017,i can't work pag may twitter sa isang tab ok?,negative
Fri Feb 24 12:37:05 +0000 2017,"dam phil!
why you walked into that one https://t.co/DieEeFYOtt",negative
Fri Feb 24 12:37:05 +0000 2017,Fri 07:31: Mostly Cloudy; Temp 5.2 C; Wind E 16 km/h; Humidity 96%; Press 100.8 kPa / falling; Health Idx 1.4.,negative
Fri Feb 24 12:37:05 +0000 2017,@beatsbynav you know you got heat right?,negative
Fri Feb 24 12:37:05 +0000 2017,Why an educated public can help fight climate change https://t.co/zbqUfa0Q4L #CarbonEmissions #ClimateChange https://t.co/D0lICftrTS,negative
Fri Feb 24 12:37:05 +0000 2017,Catching up on some @GreysABC before I head out to work! !,negative
Fri Feb 24 12:37:05 +0000 2017,Miracles start to happen when you give as much energy to your dreams as you do to your fears. ~ Anonymous,negative
Fri Feb 24 12:37:05 +0000 2017,RT @RCollEM: New guidance: Initial Assessment of Emergency Department Patients https://t.co/wx3EyWYx9p,negative
Fri Feb 24 12:37:05 +0000 2017,"3121 watts.
64% Battery = 1.28kWh https://t.co/eP4pFUd28j",negative
Fri Feb 24 12:37:05 +0000 2017,2pcs 1200LM CREE Q5 LED Zoomable Flashlight Torch Lamp Light hiking H18 https://t.co/JreFsUj03L https://t.co/RwwAQku0kT,negative
Fri Feb 24 12:37:05 +0000 2017,"2 DC officers wounded in shooting, suspect dead | https://t.co/Dv38rVIOyU",negative
Fri Feb 24 12:37:05 +0000 2017,"RT @spectatorindex: 70% of Mongolia's nomads have renewable solar power.

(Via al-Jazeera) https://t.co/HaWagMbdA3",negative
Fri Feb 24 12:37:05 +0000 2017,RT @perfecuIiar: jusq https://t.co/cD46eV8o3E,negative
Fri Feb 24 12:37:05 +0000 2017,RT @EunjungTHfan: [Work] 220217 Eunjung at #MindMemoryMovie Gala Premiere @taraeunjung1212 https://t.co/zQlyrWX6AY https://t.co/TMnDI6RF13,negative
Fri Feb 24 12:37:05 +0000 2017,"Just imagine if you wasn't happy with your boss at work, so they sack him, after he's just won the biggest honour he could have done #LCFC",negative
Fri Feb 24 12:37:05 +0000 2017,"Manjakan Customer, Dealer #Yamaha Mekar Motor Tawarkan Service Asik https://t.co/xtftloUlUw #pojoksatu #otomotif",negative
Fri Feb 24 12:37:05 +0000 2017,Teamwork makes your dream work.  Make the #SHIFT from cooperating to collaborating. https://t.co/JV7uIeQADW,negative
Fri Feb 24 12:37:05 +0000 2017,#Wearethecity PwC | Women in Work Index. Read Blog: https://t.co/dWxArgJhLn,negative
Fri Feb 24 12:37:05 +0000 2017,The Devel Sixteen - A 5000 Horsepower Supercar  https://t.co/n6V5jCVeTt,negative
Fri Feb 24 12:37:06 +0000 2017,RT @StivenDuka: She looks like a gypsy from Edmonton green https://t.co/CDZfjxPOnZ,negative
Fri Feb 24 12:37:05 +0000 2017,"Work it, Kween!

TheMagic OfNadine
#KCAPinoyStar #NadineLustre https://t.co/VndxcgIQnQ",negative
Fri Feb 24 12:37:06 +0000 2017,"RT @aerdt: Steve #Bannon lifted his mask of death at #CPAC. It wasn't a pretty sight | By @richardwolffedc
https://t.co/ZZ5awVZ8oE",negative
Fri Feb 24 12:37:06 +0000 2017,RT @callmeshayz: i dont have the energy to care anymore,negative
Fri Feb 24 12:37:06 +0000 2017,"RT @vballproblems: All you can do is hope that all the hard work, all the hours, and all the sacrifices pay off in the end",negative
Fri Feb 24 12:37:06 +0000 2017,#vacature #dts #JouwBaan Field Service Engineer https://t.co/XB8pCtMoZH,negative
Fri Feb 24 12:37:06 +0000 2017,Does free money hurt your chances of financial security?  I think so.  Based on what I have seen those that get it free tend waste it.,negative
Fri Feb 24 12:37:06 +0000 2017,"RT @Hot4KeyWest: Weather: Current Conditions : 71.4F, Clear - 7:29 AM EST Feb. 24 https://t.co/fmxlQCs1nr #KeyWest #Florida",negative
Fri Feb 24 12:37:06 +0000 2017,RT @HRGrapevine: Which professions work the most unpaid overtime? https://t.co/Yt5ikm8cOe | #HR https://t.co/wrXMNH9zQB,negative
Fri Feb 24 12:37:06 +0000 2017,Fri 07:32: Light Snow; Temp -5.1 C; Windchill -11; Wind NNW 16 km/h; Humidity 91%; Press 101.6 kPa / rising.,negative
Fri Feb 24 12:37:06 +0000 2017,#Qatar #jobs Highway Design Engineer | Parsons International https://t.co/mT9nUJonnR,negative
Fri Feb 24 12:37:06 +0000 2017,"RT @EliotHiggins: A pro-Trump twitter bot network gets to work sharing news of Churkin's demise, for some reason https://t.co/KcsaoPT21Q",negative
Fri Feb 24 12:37:06 +0000 2017,RT @ID_Rumorbola: AC Milan siap sikut Manchester United demi mendapatkan bek Benfica Victor Lindelof musim depan [Daily Star],negative
Fri Feb 24 12:37:06 +0000 2017,RT @KathPinnock: Not Lib Dem peers https://t.co/OzQGx5rZ6v,negative
Fri Feb 24 12:37:06 +0000 2017,"RT @TheSoneSource: SMTOWN SUM: Girls' Generation Chocolate Popcorn
https://t.co/6KKvZYZW7n
https://t.co/snbQC3nHhD https://t.co/Z2YWgCSHMC",negative
Fri Feb 24 12:37:06 +0000 2017,"RT @zenithenergyltd: #ZEN #ZEE confirms participation of CEO, Andrea Cattaneo, at Caspian International Oil &amp; Gas Exhibition 2017",negative
Fri Feb 24 12:37:07 +0000 2017,#latest_newsIsrael Denies Work Visas for Human Right Watch Staff https://t.co/TAr40XTrMm,negative
Fri Feb 24 12:37:07 +0000 2017,"RT @OwenJones84: I'll do something this weekend on this, but this is not sustainable.",negative
Fri Feb 24 12:37:06 +0000 2017,"La Roche-Posay Anthelios 50 Mineral Ultra Light Sunscreen Fluid

Advanced 1 ... https://t.co/8fCyw8N9gI https://t.co/3KAVdBmoKw",negative
Fri Feb 24 12:37:07 +0000 2017,"""Dream of offshore U.S. wind power may be just too ugly for Trump https://t.co/mwrqKduFNY https://t.co/3wEWvrve8G""https://t.co/dRSe9KwpUn",negative
Fri Feb 24 12:37:07 +0000 2017,RT @babyflo_nico: You know it's a good time of year when you walk out of practice and it's sunny and light out! #perfectweather,negative
Fri Feb 24 12:37:07 +0000 2017,"Work it, Kween!

TheMagic OfNadine
#KCAPinoyStar #NadineLustre https://t.co/cXvQuxoL11",negative
Fri Feb 24 12:37:07 +0000 2017,Network Marketing Lead Generation - The Basics https://t.co/XoPmvc90lc #networkmarketing #mlm,negative
Fri Feb 24 12:37:07 +0000 2017,"50+ Uses for Coconut Oil - how to use coconut oil for home, beauty, health and more - #coconutoil #h https://t.co/3q3KkumpXV",negative
Fri Feb 24 12:37:07 +0000 2017,"When the cold wind comes
I go where the dahlias bloom
I keep drifting back
To your Florida room",negative
Fri Feb 24 12:37:07 +0000 2017,"@KathyGr417 @NancyPelosi @POTUS No heart there, just a lump of coal",negative
Fri Feb 24 12:37:07 +0000 2017,.@mooboo_uk make applicants work a 40-unpaid shift with no guarantee of a job - tell them it's not acceptable! https://t.co/S94ocwEwlV,negative
Fri Feb 24 12:37:07 +0000 2017,Huminge ako 50 100 binigay kapag hihinge ako 100 bente ibibigay dam-bel hahahahahhaha,negative
Fri Feb 24 12:37:07 +0000 2017,Current location... https://t.co/PnTCS9ZKps,negative
Fri Feb 24 12:37:07 +0000 2017,#Tech industry: everything you never knew about Tim Berners-Lee  https://t.co/h8oFaYMIg9 by @UnitingAmbition https://t.co/WNKQpBYTK6,negative
Fri Feb 24 12:37:08 +0000 2017,RT @maghribiyahura1: https://t.co/el00zQF8Ze https://t.co/MyL0cBVwCz,negative
Fri Feb 24 12:37:08 +0000 2017,Blue + Green 3-4 Persons POP UP 1'S Outdoor Waterproof Camping Hiking Tent # https://t.co/TSkK8CuPVn https://t.co/T7nBfU8AM4,negative
Fri Feb 24 12:37:08 +0000 2017,Throop PA USA - #Physical Therapist - 30 minutes twice per week - Contract Physical Therapist... https://t.co/ZHZFIRWBIz #WORK #CAREER #JOB,negative
Fri Feb 24 12:37:08 +0000 2017,Pittsburgh PA USA - Associate #Movers - Properly prepare and pack customer belongings for mov... https://t.co/RMsFnqIfpa #CAREER #WORK #JOB,negative
Fri Feb 24 12:37:08 +0000 2017,Tarentum PA USA - #Cleaning Crew Member - Duties include basic cleaning dusting mopping sweep... https://t.co/Kkd76NsmEo #CAREER #WORK #JOB,negative
Fri Feb 24 12:37:08 +0000 2017,RT @YourTranceRadio: #NowPlaying #Trance #TranceFamily Good Morning Sunshine (lemon &amp; einar K rmx) by Ronnie Allstar https://t.co/SiXokPzx2G,negative
Fri Feb 24 12:37:08 +0000 2017,Maddy Green ruled out of Australia ODIs with broken thumb The allrounder becomes the t... https://t.co/u4qFZiVdUA | https://t.co/CN8uU5YINk,negative
Fri Feb 24 12:37:08 +0000 2017,RT @MyKoreanHusband: What the new YG building will look like. It's like a million times bigger than current one. https://t.co/NKjMQfcoA9,negative
Fri Feb 24 12:37:08 +0000 2017,"RT @lance54net: https://t.co/ipQ52P3aCQ 
https://t.co/s1eLaVmDFj 
https://t.co/f2givhUP6z 
https://t.co/nTRSeHw5qz 
https://t.co/sGNl7EwagN",negative
Fri Feb 24 12:37:08 +0000 2017,"@MomCourager @HuffingtonPost @SenSanders @RealDonalTrump ""Signs to Professional"" Great work moron. Oh and it should be ""too"". Simpleton.",negative
Fri Feb 24 12:37:08 +0000 2017,"RT @dcexaminer: Kellyanne Conway: Feminists have a ""problem with women in power"" https://t.co/eiADakhWw4 https://t.co/OCUn8N3vTi",negative
Fri Feb 24 12:37:08 +0000 2017,#Denver #CO #USA - Denver Regional - CDL-A Regional Truck Driver - Mesilla Valley Transportation the ... https://t.co/ABZUOjfvL3 #WORK #JOB,negative
Fri Feb 24 12:37:08 +0000 2017,RT @dare2kno: Silent majority no longer silent #Trump #TrumpTrain #POTUS https://t.co/6DJw5QL0OC,negative
Fri Feb 24 12:37:08 +0000 2017,RT @FinTech_Awards: How fintech startups could help the sandwich generation https://t.co/sRF9nowH1T,negative
Fri Feb 24 12:37:08 +0000 2017,"#SciaticaPain may radiate above the knee, but does not always.",negative
Fri Feb 24 12:37:08 +0000 2017,"RT @BBC_Future: Iceland offers intriguing lessons about the impact on cities, the environment and even food supply. https://t.co/9CDZLOyxGg",negative
Fri Feb 24 12:37:08 +0000 2017,Man Skipped His Work For 6 Years And  https://t.co/vzvTdoBnE5,negative
Fri Feb 24 12:37:08 +0000 2017,Also. I know your dick spit out all that jizz but baby making is god's work so you better have that fucker.,negative
Fri Feb 24 12:37:08 +0000 2017,#AliExpress US $12.24 (5% OFF) New Electronic #Toys phoebe 7 Color Electric Pets Owl ... https://t.co/10ISNmiBaa https://t.co/PiqJvcBPeZ,negative
Fri Feb 24 12:37:08 +0000 2017,RT @AhuofeKakai: #LiesWeSayToGetSex I got a generator....you can come and charge your phone,negative
Fri Feb 24 12:37:08 +0000 2017,"Pardon me, but, your stupidity is showing. https://t.co/0MSdp2MwT2",negative
Fri Feb 24 12:37:09 +0000 2017,Franklin 704 HEP has died for the 2 day in a row! Can we get a new circuit breaker for the inverter? @MBTA_CR @FramWorMBTA,negative
Fri Feb 24 12:37:09 +0000 2017,PENGE 800!!!BET KO YUNG MOSS GREEN FUDGE,negative
Fri Feb 24 12:37:09 +0000 2017,Friday Fuel! https://t.co/koNCNjW2fA,negative
Fri Feb 24 12:37:09 +0000 2017,Man Skipped His Work For 6 Years And -- https://t.co/JAb0pXmi63,negative
Fri Feb 24 12:37:09 +0000 2017,Indian techie's murder in US is tech industry's worst Trump nightmare coming true https://t.co/I3OCHwnfta,negative
Fri Feb 24 12:37:09 +0000 2017,"Work it, Kween!

TheMagic OfNadine
#KCAPinoyStar #NadineLustre https://t.co/ceKRNL2VYm",negative
Fri Feb 24 12:37:09 +0000 2017,"Weird that there's VX nerve gas &amp; Sarin in #NorthKorea, but no food or electricity.  Poor children.  It really is sad",negative
Fri Feb 24 12:37:09 +0000 2017,2017-02-24 12:37:09  HVAC STAUS: heat  TEMP STATUS: heat  TEMP: 69.45   TIMER: 0,negative
Fri Feb 24 12:37:09 +0000 2017,@zokrates Thank you for your work.  We can't come up with real solutions until we discuss EVERYTHING that is happening,negative
Fri Feb 24 12:37:09 +0000 2017,2pcs 1200LM CREE Q5 LED Zoomable Flashlight Torch Lamp Light hiking H18 https://t.co/5VanTnO8Kt https://t.co/5B0hKrKx52,negative
Fri Feb 24 12:37:09 +0000 2017,"Manjakan Customer, Dealer Yamaha Mekar Motor Tawarkan Service Asik https://t.co/AQQaW3Ux90 #PojokSatu",negative
Fri Feb 24 12:37:09 +0000 2017,Technology only civilization go for christcross inlet power: OUeM,negative
Fri Feb 24 12:37:09 +0000 2017,2pcs 1200LM CREE Q5 LED Zoomable Flashlight Torch Lamp Light hiking H18 https://t.co/VvTqaQNPJh https://t.co/m8C6uYKzRO,negative
Fri Feb 24 12:37:09 +0000 2017,RT @EunjungTHfan: [Work] 220217 Eunjung at #MindMemoryMovie Gala Premiere @taraeunjung1212 https://t.co/zQlyrWX6AY https://t.co/aTHrUYwRrc,negative
Fri Feb 24 12:37:09 +0000 2017,"Industry wants exemption of tea from GST ambit
Tea has been defined as an agricultural produce within the... https://t.co/Ft9BjZxX6H",negative
Fri Feb 24 12:37:09 +0000 2017,Check out this #ebay deal: #6118 Buzz B Electric Nail Trimmer NIB https://t.co/R6Cl8MSdmp https://t.co/MeXDcaeH5w,negative
Fri Feb 24 12:37:10 +0000 2017,"RT @AS_NBA: Paul Pierce responde a Draymond Green: ""73 victorias, 3-1 a favor y ooops"". https://t.co/qHMqFEHr2y https://t.co/TpxRD3FWRi",negative
Fri Feb 24 12:37:10 +0000 2017,Squrt in the process of being re-painted RED from slime-green https://t.co/PsE6uy5VpM,negative
Fri Feb 24 12:37:10 +0000 2017,RT @FinTech_Awards: 5 Reasons Chatbots Will Disrupt the Insurance Industry https://t.co/UQyo5YXJBo,negative
Fri Feb 24 12:37:10 +0000 2017,"@mary__jeann maybe it's the time that you go? I know if I don't go right after work, I'll wait til like 8 cuz it's crowded.",negative
